id,listing_id,comments
996277,21688537,kate s place is great it has everything you need to discover the beautiful london also the location is fantastic --- very close to the metro supermarkets and in a central location that can be discovered on its own hyde park just on the corner is beautiful kate herself is very quick to answer messages and inquiries we totally recommend this place if you are visiting london
936880,20242710,simon s house is great and cozy with a charming garden it really feels like a second home great place with family and/or friends
783441,16867715,great location room was a little small water supply turned off one of the mornings but they fixed it quite quickly place is really near theatres and great food
918439,19842638,die unterkunft ist sehr sch n robin ist ein perfekte gastgeber die lage ist perfekt ich komme bestimmt wieder liebe gr sse katerina
830108,17812231,muchas gracias por el recibimiento y ayuda en todo momento muy amable luis un hospedaje sin duda recomendado habitaci n limpia desayuno incluido todo muy bien
725222,15484122,i haven t had the chance to meet pavel or dan personally during my stay but they have both been very reactive to my inquiries super helpful and flexible to fit my schedule the place is really well located if you have to do stuff in east london personally l needed to go to the olympic stadium and victoria park both a short walk from pavel s place it s also comfortably close to the city centre there are a number of caf s and pubs in the area and further on towards the olympic parc pavel can help you find what you re looking for the room is exaxtly as described and the bed is very comfortable i definitely recommend pavel as a host and his place for staying thanks a lot mate
660838,14102171,viv s place was quiet and very clean the apartment is charming it s also near a large supermarket and in an area with a lot of restaurants and bars a short walk to the tube station i appreciated the good communication and easy and well-organized check-in i would definitely stay here again thank you viv
920337,19884874,thank you for making our trip to london so special it s a beautiful space with lovely touches - great location and ideal price great communication as well we couldn t have asked for a better home away from home
776949,16729397,we enjoyed our time here and definitely would suggest this place to anyone going to london you will definitely feel welcomed
1061144,23995845,lovely little space was perfect for what we needed more like a home rather than a hotel type apartment the shower was certainly the best part of it basic things left - milk eggs coffee etc
782004,16851542,close to public transport short bus ride to tube 5 minute walk to village shopping strip great places to eat and shop miguel and family are very welcoming definitely would go back room is a loft so there are stairs to climb
1082762,24991705,barbara s house was amazing definetly better than a hotel the house is clean and modern with a very beautiful garden she left shampoo/conditioner chocolates and coffee in our room which was very nice and sweet i 100% recommend people to book her place it s also very close to station and supermarkets overall very happy thank you
656408,13984052,great location and really prompt and very accurate directions and correspondence with tips and places to eat and visit loved chelsea
656380,13984052,the lockbox makes it easy to check in and out at any time which was great for us as we got in to london at midnight the location is close to two underground stations which are both only stops away from all of london s main attractions the place was very clean upon arrival with fresh towels laid out for us we were surprised at how large the place was as well given its central location in chelsea overall was very pleased with the overall experience
650445,13854372,i loved the experience kimberly was lovely and she made everything much easier the house is well placed super close to the underground and in a safe and quiet neighbourhood i recommend
732320,15628241,this is a beautifully furnished apartment with a great location the tube is either a five gloucester or eight minute walk south kensington depending on which stop you use across from the gloucester st exit is a tesco express very handy for breakfast food in particular i don t what s at south kensington as we didn t use that stop we cooked a dinner for friends and bought a lot of the ingredients at whole foods in high street kensington which is one tube stop beyond gloucester my only complaint is that the second bedroom though beautifully furnished is quite small there is no closet just a chest of drawers there are 3 hooks on the room door but that s very little room to accomodate dresses or whatever
903827,19552858,great place great location very close to belsize station and the northern line easy to get to from major airports lots of walkable interests nearby including a 10 minute walk to primrose hill would definitely stay there again
801505,17246961,great location spacious appartement and very active communication on arrival as we are in london - shoreditch for business frequent i hope to return shortlu
1049431,23533940,what you see on the pictures is what you get this is our second time staying in one of dan s studios and will probably stay again in the future definitely recommend
663051,14153359,place is located really close to 2 big public transportation stations not too much to do honestly within a 10-15 min walk but if you don t mind walking a little further or taking the tube it s not bad the view from the balcony isn t anything to write home about but it was a nice touch having your own balcony space honestly i haven t had any other air bnb offer breakfast every morning it was really nice knowing if we didn t want to go out that early there was always food there i understand that people are actually living there while we re staying it just felt slightly uncomfortable going anywhere besides the bedroom the tv did offer netflix & it was a decent size tv at that they left a list of sites restaurants & bars they preferred with a couple walking tours you can take at your own pace the room offered a nice selection of sweets next to the bed & a huge bottle of water something i noticed was the bathroom wasn t cleaned before we arrived but the water pressure showerhead options and super soft robes made up for it 9/10 would stay again
1127775,28002633,he was a wonderful host and the decor was lovely if you re working in the arts can t recommend this place enough there s whole foods and a bunch of great coffee shops nearby just a short walk from multiple overground stations and bus stops
742691,15922076,claire is a nice host the location is wonderful it was a good experience andrea
1050616,23574953,great place to stay super central and irfan sorted out an early check-in so we could make our dinner reservations thanks again
923093,19941522,we really spent a very good time there jo was so kindfull and the apartment was really cute we recommend it 100%
1127211,27954074,el alojamiento est muy buen ubicado cruzando la calle encuentras un s pe website hidden by airbnb min caminando tower bridge el alojamiento es c modo para ir a dormir recomendar a poner unas almohadas un poco m s llenas federico estuvo siempre al pendiente de responder todas mis dudas r pidamente
884288,19112030,daniel s place in east london is pretty amazing the hosts left the house perfectly equipped for us to feel at home the flat is comfortable clean and well decorated just a block away from london fields and broadway market and has a very great yard great for eating and playing
1000481,21784992,fantastic apartment everything immaculate and extremely comfortable great hosts really easy to deal with and extremely helpful brilliant location in islington but also so easy to access everything in central london would definitely book again highly recommended
774442,16683234,the location was perfect for us about a 3 minute walk to the tube line and we felt safe knowing that the room was in a secure building although we did have some trouble trying to find the key we figured it out and deli was able to respond to our message asking about the key overall i would recommend stay informed here the home is simple and sweet just what you need in london
820703,17647903,the apartment was great clean modern and just as described communication couldn t be faulted either - we were given plenty of information regarding arrival and departure and got access to the apartment without a hitch i know the area well but for those who don t it s a 10min walk to the tube and has nice cafes and bars on the doorstep good option for those who want to visit london but stay outside of the hustle and bustle would definitely recommend
999272,21762398,liz is a fantastic host i loved staying in her home which is a sparklingly clean and cozy duplex in a peaceful hounslow estate she is exceptionally kind and easy going and made sure i had the basics and beyond she left breakfast fixings out for me milk butter n bread cereal and chewy bars charmingly she sent her son to walk me to the general shop to find a charging converter and oyster card when i first arrived and he too was absolutely lovely overall eleven out of ten i have to say
641249,13646541,very nice place to stay rooms and common areas were clean kitchen is well equipped the location is good
960163,20871115,it s a nice place doireann is very nice and the rooms are spotless ideally it s a place for one as the room is very small and a struggle for two
677847,14468432,this is a great house just outside central londen but this is what you need the rest and peace after a day in busy londen and easy transportation a bus around the corner and metro is a 5min walk away what more should you want
1041776,23244369,my wife and i generally enjoyed our stay in olivia s flat location is amazing - close to transportation and lots of shops and restaurants but was not overly loud at night it was clean and included plenty of towels sheets etc check-in and check-out were easy a few things to note for potential guests it is on the top floor of a building with only stairs it is currently managed by a third-party hosting company and the loft size is cozy/comfortable - but definitely not large overall a positive experience
827735,17749320,lily and elliot were great hosts they are very nice welcoming people they let us come and go as we pleased and they were very quiet when they were in the apartment with us i highly recommend this airbnb
891700,19269203,tal y como describen en el anuncio la casa es muy c moda y erica muy hospitalaria te dejan desayuno para que elijas cereales pan yogures caf muy limpio y cerca del metro bermondsey 5-10min andando c ntrico y barrio tranquilo para repetir
720830,15392478,the hosts were very welcoming and did everything to make us feel comfortable the room was nice and clean and the location was brilliant with great transport links
782302,16855926,great place and location exactly as described clean modern space smack dab in the heart of camden close to the tube close to a supermarket set back far enough to avoid the busyness of camden but just a short walk away
947366,20540810,casa amplia y aunque lejana al centro bien comunicada parada de metro muy cercana
683804,14608409,small bedroom for 4 persons good enough to spend the night and for a short stay
971964,21138294,sharon was great throughout looking after an employee lovely room fantastic value highly recommend
793627,17049712,the ccm1 2-bedroom in kensington was as described and pictured on airbnb the host was extremely responsive and very easy to communicate with via messaging-- a real plus for us given we did not have international calling plan the place was just what we were hoping for with regard to layout and location for our family of 4 2 kids- boy 12 girl 14 the eat in kitchen was perfect for breakfast and for family card playing at night it was wonderful to be able to have a separate bedroom from the kids and the kids appreciated having separate beds the location was ideal we loved the neighborhood and easy walk to the gardens/parks many fabulous shops and wonderful restaurants nearby as well as less than 5 minute walk to underground bus stop and whole foods grocery store we also appreciated the usb multiple charging station and international adaptor plugs we would definitely stay here again and would recommend to others
664713,14204960,mira is very kindly she prepared many fruit and bath supplies for us mira s house is very wonderful anywhere from her room is about 20 minutes away by bus or by subway such as the british museum buckingham palace london eye regent street china town supermarket and so on bus stop at the enter of the community the subway five minutes to walk very convenient before we arrived we asked a few friends has confirmed mira flat is a very safe area in london that was ture it s quiet room the door has a cctv only a little bit is not very convenient the flat on the first floor we worried about the people outside the window could see the house so we have to draw the curtains but it is okay we come back at night and outside during the day
829845,17808694,the apartment is located in a very nice area close to portobello road clean and very well equipped above average for london only thing is that the mezzanine is very low so can be a kind of uncomfortable the sofa bed is ok the host very prompt to assist for any inquiry recommended
1115717,27145628,very good location haider and his family are very nice and helpful with their guests
1042000,23253043,pros great location fast wi-fi easy check-in fast response time cons we were given a different room than what was listed our experience was ok overall the host was not very helpful in dealing with our situation regarding the room she did not mention anything about it being different until i brought it up it was definitely not the same room as what was listed in the photos she offered what she described as a better room that was a little smaller we also asked for a fan but never received it beds were uncomfortable i booked this location last minute because my previous reservation was cancelled and needed something last minute the location is super convenient to the tube i would only book this location for a short stay if i had to but probably would not return
671589,14330578,everything was perfect many thanks to francis and mark fantastic kitchen and bathroom perfect silence comfortable sofa everything was really fabulous as described in airbnb next time will definitely contact you again thank you
1097388,25914438,aleyce s place is very stylish with a great kitchen and outside area the surrounding area was quiet but a short walk to restaurants and pubs the beds are comfortable strong internet and tv with a sky box more than happy to stay there again highly recommended
703722,15001232,muy buena habitaci n con ba o privado en pleno coraz n de chelsea cerca de transporte publico
852057,18305924,quality of welcoming and cosyness are the key points i recommand it
748484,16067780,good location and quiet place it worked for me - temporary place for couple nights with a reasonable price
673764,14366814,thank you for a great stay positives included the character of the flat and amazing bed it is clearly in an excellent location for exploring the city and is easily accessible by public transport there is a pub at the end of the road that is slightly noisy but this calmed down by 11 each night host was very contactable and caring about our stay - very much enjoyed it
944800,20468486,if you need to be in forest hill area william s place is well-located
680949,14527805,huma s place is spacious and gorgeous full of decorative vegetation lovely furniture and various other interesting pieces the room itself is cozy and vibrant with plenty of space for our fancy clothes we were visiting for a wedding huma herself was a helpful and generous host we hope to stay there again when we return highly recommended
854570,18362397,the place is clean and its location makes it easy to go everywhere in london alexandre is a very kind host who let us use the room for one more day since we had no place to drop our luggage i spent two nights in there first one was perfect the second there was some noise because of the nearby pub but i have a light sleep and even i slept very well
889903,19235266,the place is very nice the flat is clean the self check in is easy and they take care of their guests to assure that everything is fine
775740,16705466,this was a very pleasant stay as claudine was very welcoming and friendly we stayed there 2 nights and it was great for us as it enabled us to have a secure place to park while enjoying a nice house secure area plus getting into london took 45min by combining bus and underground we will be in touch next time we plan a visit to london
1050610,23574823,the location is really excellent it s just 3-5 mins to the underground it would be quite convenient especially during the rainy day i would recommend to others for sure
717795,15319444,amazing location for camden whilst remaining quiet views over the city unobtrusive hosts
738217,15813147,great place we definitely recommend nathan s place clean spacious and very nice flat central location near an underground station and public transportation very friendly and nice welcome should we have the opportunity to come to london again we would without any hesitation book nathan s place again
704214,15004664,jule s flat was comfortable and clean we enjoyed our stay there the neighborhood was very good near the tube communication with jules was ok all the time very recommendable thanks u
681139,14531890,expect elegant decor and a fabulous host quick to respond and keen to help great location surrounded by trees and less than 10 minutes walk to fulham broadway very highly recommended
991817,21592520,great host very hospitable flexible with my check out timings would airbnb there again
1050347,23564283,billel s place is the perfect spot for someone who wants to explore london it s centrally located a quick tube ride from basically every major attraction you d want to see and there are plenty of cute local places near by it had everything we needed for the short time we were there and it came with an adorable cat
721504,15405953,peter is a gentleman he helped us with everything we needed gave us direction and anything else we needed only a 10 minute train ride for 2 5 pounds to the city centre definitely recommend it thank you peter
963608,20952930,le s jour a t agr able et s est d roul sans encombres la situation de l appartement est id ale pour visiter londres sans tre dans le centre ville cependant je regrette le manque d quipements de l appartement une douche ainsi qu un wc pour 4 chambres de 4 personnes est r ellement handicapant de plus les rideaux occultants des fen tres laissaient passer la lumi re et ne couvraient pas toute la largeur des fen tres ce fut difficile de profiter de se lever plus tard que le soleil
669151,14292095,my family and i had a really great time staying at gina s flat it was clean spacious and had a very nice ambience to it the top floor had plenty of lighting and sitting space to socialize and the bedrooms had plenty of closet space not to mention the beds were very spacious the bathroom was also very nice and we even made use of the bath while there i would recommend staying here and hope to visit again the next time i m in need of a place to stay in london
1082495,24979912,lovely view of greenwich park and very close to shops/tube small and cozy perfect for visiting friends in london
750097,16107589,it was lovely to meet ayako and paddy they were very kind and made our stay in london very pleasant the house is close to underground stations which made our commute very easy to all the touristic attractions good communication from the very beginning ensured our trip was without any lags definately recommend this place
1053907,23700648,el apartamento est muy bien ubicado en el centro de londres el mismo se encontraba limpio y ordenado esta muy cercano al transporte p blico supermercado y tiendas varias sin duda volver a a alojarme all frank es un muy buen anfitri n
697972,14890382,gerard s appartment is lovely well kept and very clean the bed is very comfortable bed linen and towels are of great quality gerard had left water milk fruits and fresh flowers for us which we really enjoyed great location and quiet neighborhood gerard was really accommodating about arrival and departure times we were able to keep the appartment until we left for the train station on the last day we will happy to come back another time
713782,15226398,absolutely loved my stay at kelly s place even though it was only short i really enjoyed it the room is very spacious kelly herself is a lovely host and was very helpful with everything the place is really nice for solo travelers and/or couples the house is just a 10 minute walk from mile end station and a 2 minute walk from roman road where you can find loads of nice cafes a library a tesco and the bus stops victoria park is also just a couple of minutes away would absolutely love to stay at kelly s place again
932607,20147864,it was a very pleasant stay unlike most airbnb s that i stayed in this one is a real home eefje and her boyfriend live there and that gives you the feeling of coming home it s clean the kitchen is well equipped and eefje answers very quickly the house is very well-located near the tube and overground which makes it great for trips to the city center and for going out at night this appartment has everything that you want and need in your own house which is great especially after a long day filled with walking through london me and my boyfriend have stayed there for a week we visited london for a special occassion and they even left us a small gift super sweet eefje is full of tips as well and they have a book with tips for london which you can use during your stay thanks eefje
1089578,25336169,george s apartment is great it s very comfortable and always perfectly clean and tidy the wifi and shower work very well as does the hot water the bed was comfortable and the kitchen had everything you could need george was a perfect host very friendly and helpful and always available we had a great time and would return if we need a place to stay in london again
757594,16256750,angie was there to greet us when we arrived she is quiet very sweet and very considerate of her guests the space is very clean the bedroom is small but comfortable and the bathroom is shared but has a great shower we can t say enough about how convenient this location is so close to st pancras and king s cross note munchtime the restaurant below was not open while we were there we suggest the french bakery around the corner for breakfast though aux pains de papy for an espresso and croissant
857110,18424739,beautiful apartment in such a good location the hosts were very accomodating meeting my family in the morning after their long haul from new zealand
1038205,23119365,a environ 10 min du metro l appartement est propre et bien quip nous tions 6 4 adultes et 2 enfants et nous avons eu largement la place de vivre ensemble sauf table dans la cuisine je vous conseille cet appartement
1114479,27062466,lovely room in nice residential area chris was very welcoming and friendly
894622,19369067,plenty of space well appointed and clean great location 10 mins walk from crystal palace triangle and great eats etc and 5 mins from cp train station didn t meet christian but comm s very prompt and no problems checking in or out was great value for the time we stayed recommended
729500,15595777,wonderful place clean good sized room and a good proximity to public transportation jesol is responsive if you have questions our favorite part was the kitchen and shared space as it was a nice bonus to our stay to be able to make meals/ do laundry we would recommend
849162,18237354,amilton was a great host the apartment was clean and he was quick to respond
893148,19315129,merci pour les precisions par mail pour trouver le logement celui ci est tr s propre mais nous regrettons de ne pas avoir crois tomasz conseil pour ouvrir la keybox il ne faut pas descendre le petit bouton/loquet entierement apr s avoir fait le code
663885,14179284,l appartement de holly a t tr s facile trouver notre arriv e londres gr ce aux explications claires et pr cises que holly nous a donn es l appartement est id alement situ proche du m tro et des lignes de bus depuis la chambre nous avions une vue exceptionnelle sur londres holly est une h te tr s gentille souriante et agr able je vous recommande vivement de passer votre s jour londres chez holly
1114048,27039748,we had an amazing 1 night stay with laurie and ryan the place is super cozy and clean amazing and friendly hosts also the flat is super close to everything you need and great restaurants would recommend this place to everyone and would stay again in a heart beat
811762,17491202,anton s flat is on the ground floor of a complex of flats has 2 bedrooms 2 toilet and bath 2 sofas which can be used as beds it is very spacious even for 6 guests and very clean as well restaurants abound in the area and tesco a supermarket is within walking distance the unit has a washer and a very efficient dryer not just a spin dryer anton is a very accommodating and reasonable host check-in was a breeze we were allowed to leave our luggage while the place was being cleaned since we arrived hours before the stipulated chec-in highly recommend anton and his unit thank you anton for being a great host
833706,17889878,colman s place was exactly what we were looking for when visiting london the space was exactly as pictured felt almost bigger in person it comfortably slept all 4 of us without any issues we loved his place and would definitely stay again highly recommend
1132933,28544435,negina s place is centrally located right next to a bus stop 2 min walk that brings you to the relevant underground stations or directly into the city center or you can either take a 10 min walk to the next underground station from where you can reach the city center in 10 min there are some lovely restaurants and coffee shops around the corner and the apartment is totally comfortable for 4 people negina was always available and responded pretty quickly we had an electricity issue in the first night that got fixed already on the next day and negina gave us a refund for that night which we really appreciated i can definitely recommend this place
1023475,22550445,had a great stay a sam and chris s place a lovely clean space to stay in a very convenient location
1011164,22095949,dilek is a very gentle person she is there when you need some help to go near places and do immediate stuff also everything you need is there i recommend her place if you need to stay and want to know london in a cheap and quality way
979818,21319667,i spent 1 month in krista s place and it was amazing krista is very kind and helpful the room is convenient clean and offers a good private place the amenities are really good too furthermore there is a lovely living room really rare in london for this price where you can share some good times on your own or/and with your hosts i had plenty of friendly conversations and i learnt a lot of things with krista and her boyfriend to finish the room is really well connected tube station at about 2 min walking to sum up it was perfect thank you again to you krista
1011327,22104748,nice room flat is located in a very nice area and it s perfectly clean pietro and lorenza are warm and welcoming would visit again
1049277,23525840,my friends and i stayed in thomas s apartment for a week while traveling in the uk and had an absolutely amazing time thomas put great care into making sure we would be able to find the apartment easily and was super communicative throughout the entire trip the apartment itself was in a great location very close to the tube and near lots of great night life spots such as pop brixton everything was clean and very comfortable and really well decorated making it feel like the perfect home to come back to after a long day walking around london i would definitely recommend this place highly to anyone visiting london
902824,19528691,it s a good budget place to stay my boyfriend and i had very busy schedule in london and basically needed a place where we would spend the nights and this place suited us just perfectly its biggest advantage is the location
669617,14299729,the flat was essy to find and really close to the tube station which made getting around really easy would stay again
1062231,24046826,it was nice and easy to reach we attended in a conference held in o2-arena and walked 25 min there and back every day - it was good grocery stores and nice running paths close by as well as train station much nicer than most of the places i ve stayed in london
712778,15194195,quartier sympa et calme chambre agr able propre et assez grande pour 4 personnes proche des animations de shoreditch m tro old street tout juste 5min mechmet est accueillant et r pond rapidement aux questions seul petit probl me une salle de bains et un toilette pour 3 chambres mais nous avons passez un bon s jour en famille merci mechmet on recommande
659996,14085258,vellen is very welcoming and has lot of knowledge of areas and places to visit we enjoyed our stay
1060647,23971724,the house is clean no air condition but if we open the windows cool air can cool down the house quickly location is great nice short walk to the stores and local restaurants the drive way can park 2 cars easily love it
820125,17634296,very well located and decorated apartment we visited central london all by feet and enjoyed night life in soho as well as shopping in coventry garden which are both very close
1079877,24858652,felt comfortable the area was perfect for me as i focus on the east london area and shoreditch good public transport with london overground and dlr within small walking distance felt comfortable at the accommodation
685789,14663879,although we had some misunderstandings when check-in the host still tried hard to help us to move in on the check-out day the host gave us favor to leave luggage i appreciate his effort the space is enough for 4 people the surrounding is quiet
678462,14480822,my second time to live at jennifer s place when visiting london jennifer is a very kind and warm-hearted host i appreciate she asked me what food i like cooked for me and told me to feel free to have the food in the fridge the room is comfy and cozy compared to the past it has new windows now and could get more fresh air the loaction is good 7-8 mins walk to the bakerloo line also this area is very safe and quiet i often come back after 10pm once a time even 1 50am after midnight looking forward to living here when travelling here next time in future
825820,17735567,logement id alement situ moins de 10 min de la gare de st pancras tr s propre et chambre largement assez grande pour 4
825887,17735567,great location in central london close to kings cross check in and check out procedures were easy to deal with one thing to note is that the flat has 4 rooms in total each with different guests we also did not know how to operate the hot water until we try out several ways and got it by chance there should be instructions overall location is very good but value of money could be improved with better facilities
1039241,23154462,great place warm and cozy stylish and comfortable closest station is wood green or alexandra palace overground not a bad walk to tube station
639015,13603144,rafael was very accommodating and made plans for us to leave our luggages while we wait for our late flight the place is clean and the kitchen is well equipped the only i m down side is the noise from the street and they have thoughtfully provided ear plugs for us the flat is very close to camden street where there are pubs and supermarkets
938567,20282069,great place to stay comfortable clean close to the center marleny with her husband were really nice and generous host
894588,19362973,crystal s flat is spacious and comfortable something our family greatly appreciated as this was our last stop on a long family trip it was lovely place for us to relax and with plenty of room for our family of four it was very warm in london while we were there so it was nice to be in a garden level flat since i don t think air conditioning is common in london there s also a nice small private courtyard off of the bedrooms and we frequently opened the doors to the courtyard to catch a cool breeze we enjoyed our stay at crystal s flat and would definitely stay there again
788058,16930484,the location was excellent with great access to covent garden and the numerous and wide ranging restaurants and supermarkets and mini markets the apartment was as described and is very new with modern appliances we very much enjoyed our stay
944567,20465451,the apartment was really perfect the interior design is so lovely it s very warm and we quickly adopt the house jane is always very available and caring the flat is very well connected by bus to my surprise it is a bit far from the center but hackney is very nice broadway market ect thank you so much x
657417,14009289,truly amazing place to stay large room and balcony with stunning view of the thames ava is a wonderful host and i can not recommend highly enough
1079377,24837631,nice clean accomodation the location is okay and communication with the host is quick and easy the only things which we were missing are a trash can and dishtowels
919683,19872355,rachels place is so beautiful the house is beautifully decorated with lovely details and the room is just amazing it is big sunny and the bed is the most coziest bed i ve ever slept in basic needs such as towels shampoo etc are offered and a very good breakfast is served in the morning english breakfast on request the location couldn t be better it is really quiet around the house you hear the birds sing in the morning but you re also very near the underground station finsbury park which leads directly to the city piccadilly line we definitely recommend this place for every kind of traveller thanks again rachel
957235,20795649,this was absolutely perfect my sister and i arrived early and tired eoin let us in and let us settle in comfortably we were given keys to the house and came in and out very comfortably the neighborhood is safe and super close to all the attractions clubs coffee shops and public transportation we were provided with several location suggestions for food and entertainment the private room feels like it is its own unit within the home the bathroom is comfortable and the water pressure is nice and hot this was everything we needed and more we felt right at home we would stay again for sure and actually plan to when we return the building is secure and i am almost tempted to move to london and move in next door eoin is the best and so kind this was an amazing stay for a great price
743606,15950902,notre s jour tait juste parfait l appartement est superbe id alement situ et surtout lou et buddy sont de supers h tes ils ont tout fait pour nous mettre l aise et leurs gingerbread cookies taient d licieux je recommande vivement cet airbnb
1021003,22465055,this place is spacious clean and perfectly located i could not have asked for a better stay
865535,18648637,great apartment very close to earls court tube station excellent local restaurants and supermarkets close to all south kensington attractions natural history museum v & a shopping hyde park very clean and well appointed apartment with easy / great communication from gabriel throughout we have stayed in many london apartments and for price range this is in - it compares very favourably against others that offer less comfy bed and best sofa bed seen to date would highly recommend to others for a comfortable stay for single couples or small family would definitely stay here again thanks gabriel
1051978,23637072,elliot s apartment is in a great area it is light airy clean and comfortable highly recommended
980761,21352596,we had a wonderful stay at the flat of promina the room is in perfect order and tasteful decorated a very clean bathroom and you have a good accessibility to london heathrow
912423,19728048,lovely clean and tidy apartment in a great and peaceful location michael offered a great accommodation and stay for my father and was a very warm helpful and friendly host thank you and all the best
1061661,24018563,lovely compact place with nice furnishing and a warm welcome location is in easy reach of a number of great places nice touch was to put a pint of milk in the fridge we could be back again in the future
1113874,27025816,location is great if you re arriving at or departing from euston station it s a three minute walk from the side exit explanations about check-in procedures key code locks on outer door and then key-safe boxes for entry to room were exemplary and response times from host were extremely swift in all communications the room itself was small but clean and comfortable as reflected in the price which was great value for money in my opinion given london hotel prices these days i would happily use matt s place again when i m next in london
667350,14265765,the host made me feel great everything was great the only problem was for most of the stay there wasn t hot water
1134747,28804563,hakim was an amazing host and made us feel very welcome the flat was perfect with the best location you can wish for right in the centre and still very quite we had our own bathroom there was even breakfast a big balcony and hakim gave us many good tips what to do around we would definitely stay there at our next visit and totally recommend hakims flat
653985,13921898,we chose to stay at maureen s as it was close to a wedding we were attending so for us the location was perfect maureen provided lots of amenities in the room including hair dryer iron first aid kit and toiletries there were even chocolates on the pillow which was a nice touch we didn t spend much time in the room just used it as a place to sleep
770084,16574065,s jour agr able londres le logement est conforme aux photos georgina tait disponible et on se sentait vraiment comme a la maison m tro 10-15 minutes pieds
1024906,22593654,absolutely delighted with my stay robert made me feel really welcome and it felt like a home away from home very accommodating helpful and friendly so happy that i am staying again on my next trip down
758057,16264003,clean and cosy for a very comfortable stay location was great and extremely close to gloucester station
980583,21351133,chrisoulla was really patient whilst my schedule kept being changed and was really understanding so i appreciated that she was also very quick with her responses as well which made the arrangements so much smoother although we kept missing each other the first few days because of our different schedules her two lovely daughters looked after me which was helpful this place is in a fab location it was so easy for me to get to work in essex and house hunt around london it made life so easy for me thanks for having me and i wish you and your family the very best including your friendly cat
847837,18206819,clean and easy to travel all around london bus stop is just downstairs but its near the rail track which got little bit noise but it is acceptable
730829,15608765,this is a great flat with a garden it is very well located and quiet the host has been very helpful before and during our stay
778810,16788487,ros is a friendly kind host and the room is very comfortable i felt right at home and being so close to the tube was ideal for getting into london
802930,17274904,this is labeled as a hostel in the room when you get there even though it isn t listed as such on air bnb and it really is more of a hostel than a bed and breakfast for what you get the price is a little bit too high cold rooms when we were there mid-april and the mat on the floor of the shower had mold on it there is a breakfast provided but it couldn t be any more basic corn flakes tea and white bread with jam the bar it sits above is pretty cool and the sound doesn t really permeate up to the rooms above which is nice gerry isn t very reliable to communicate with it was a bit hard to get in touch with him and i never met him the entire 5 days i was there we met his wife at check in she was very nice if you re looking for a cheap place to stay it s not bad london is very reachable from acton towne underground station which is only a 15 minute walk
1046587,23407982,we loved our stay with athanasios and maria maria was so hospitable and accommodating she provided a beautiful atmosphere with candle light outside in the garden when we had a take out dinner last night the room was well appointed we had everything we needed the proximity to the dlr was great i would highly recommend staying with them
951668,20628895,a brilliant location 10 min walk to tube close to parks relatively modern house and open plan downstairs which is good for the family no bath but a great shower and plenty of space for a family of three
761131,16328145,maybe the best airbnb experience thus far superb location and excellent value
834668,17918320,didn t get to meet pritam but everything with check-in was clearly explained with pictures the room had everything i needed and was ideal for a short business trip
729810,15596876,room look clean but actually is very dusty even the cleaner was always there for the cleaning it has a great location for taking underground or bus ps it is a zone 3 accommodation
1020780,22459965,this place was nice for a hostel the biggest issue we had was that the wi-fi and air conditioning both did not serve the rooms only the common area so it got very hot while we were there and we had to go downstairs to use wi-fi everything else was fine
726212,15504932,we used the house for a christmas stay so mainly slept there it was the perfect location for us and noelita was a very accommodating host we would certainly consider it again for another family get together
1106354,26459566,great space and location with safe quiet location and a welcoming host and really nice family makes this a recommended stay which will not disappoint
1050497,23572101,great accomodation for up to 4 people location is perfect to explore the city as tube and bus stations are nearby
936844,20241827,we enjoyed our stay in felipe s flat especially we liked the location it s perfect for a couple like us who would like to discover london it s a little noisy but it s normal because we are on the center of the town thank you felipe we really appreciate our stay and we recommend you
971721,21135573,singe st john was by far the nicest host i have yet come across through air bnb instantly made us feel comfortable during our stay the bus stops a 2 minute walk from the apartment and they come every 4 minutes or so definitely perfect for a night out in brixton
683198,14592199,great place and great host living in a beautiful english flat with garden and lovely cat hightly recommendable thanks for the great stay and greetings from munich
1098852,26016746,el departamento de clifford es incre ble tiene todo lo necesario para disfrutar londres sin preocupaciones las habitaciones son amplias y c modas ba o y cocina impecables y hay una estaci n de subte a 5 cuadras super recomiendo
854039,18351424,this booking has a perfect central location a c the hosts responded quickly and were very helpful the property was also very clean and stylish i will definitely be returning when i visit london again five stars
649507,13828108,we had a lovely stay in london at andrew s apartment there are plenty of places to eat and drink within walking distance there is also a tesco about one block away there is a bus stop right outside that will connect you to anywhere you need to go the bed was very comfortable full size i think also the bathroom was very nice and the entire apartment was very nice and clean andrew and his girlfriend were very friendly and welcoming and my boyfriend and i have made new friends that we will keep in touch with
703354,14994012,he is a great host he was so kind to us when we got to around his house and got lost he came to pick us up we were easily to communicate with him the room is clean and cozy thank you very much dogan
979290,21303934,the room is spacious and quite by a school not on busy road dimitar is trying his best to accommodate we said we won t need breakfast but ended up asking if we could get a coffee but there were some issues that we suggested he fixes door bell is not working so you need to call to get in the hot water system was down and we improvised ourselves plumbers so we can have a hot shower in the morning all in all the room is spacious no lounge to the flat maybe this was it and really quiet for a busy road at the back of the building it was perfect for a visit to my sister in the neighboorhood and is close to the subway as well if you are wanting to do more touristy visits
